OrderID,CustomerID,EmployeeID,OrderDate,RequiredDate,ShippedDate,ShipVia,Freight,ShipName,ShipAddress,ShipCity,ShipRegion,ShipPostalCode,ShipCountry
10636,WARTH,4,8/19/1997 12:00:00 AM,9/16/1997 12:00:00 AM,8/26/1997 12:00:00 AM,1,"$1,150.00",Wartian Herkku,Torikatu 38,Oulu,,90110,Finland
10637,QUEEN,6,8/19/1997 12:00:00 AM,9/16/1997 12:00:00 AM,8/26/1997 12:00:00 AM,1,"$201,290.00",Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil
10638,LINOD,3,8/20/1997 12:00:00 AM,9/17/1997 12:00:00 AM,9/1/1997 12:00:00 AM,1,"$158,440.00",LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela
10639,SANTG,7,8/20/1997 12:00:00 AM,9/17/1997 12:00:00 AM,8/27/1997 12:00:00 AM,3,"$38,640.00",Santé Gourmet,Erling Skakkes gate 78,Stavern,,4110,Norway
10640,WANDK,4,8/21/1997 12:00:00 AM,9/18/1997 12:00:00 AM,8/28/1997 12:00:00 AM,1,"$23,550.00",Die Wandernde Kuh,Adenauerallee 900,Stuttgart,,70563,Germany
10641,HILAA,4,8/22/1997 12:00:00 AM,9/19/1997 12:00:00 AM,8/26/1997 12:00:00 AM,2,"$179,610.00",HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela
10642,SIMOB,7,8/22/1997 12:00:00 AM,9/19/1997 12:00:00 AM,9/5/1997 12:00:00 AM,3,"$41,890.00",Simons bistro,Vinbæltet 34,Kobenhavn,,1734,Denmark
10643,ALFKI,6,8/25/1997 12:00:00 AM,9/22/1997 12:00:00 AM,9/2/1997 12:00:00 AM,1,"$29,460.00",Alfreds Futterkiste,Obere Str. 57,Berlin,,12209,Germany
10644,WELLI,3,8/25/1997 12:00:00 AM,9/22/1997 12:00:00 AM,9/1/1997 12:00:00 AM,2,"$0,140.00",Wellington Importadora,"Rua do Mercado, 12",Resende,SP,08737-363,Brazil
10645,HANAR,4,8/26/1997 12:00:00 AM,9/23/1997 12:00:00 AM,9/2/1997 12:00:00 AM,1,"$12,410.00",Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,RJ,05454-876,Brazil
10646,HUNGO,9,8/27/1997 12:00:00 AM,10/8/1997 12:00:00 AM,9/3/1997 12:00:00 AM,3,"$142,330.00",Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland
10647,QUEDE,4,8/27/1997 12:00:00 AM,9/10/1997 12:00:00 AM,9/3/1997 12:00:00 AM,2,"$45,540.00",Que Delícia,"Rua da Panificadora, 12",Rio de Janeiro,RJ,02389-673,Brazil
10648,RICAR,5,8/28/1997 12:00:00 AM,10/9/1997 12:00:00 AM,9/9/1997 12:00:00 AM,2,"$14,250.00",Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,RJ,02389-890,Brazil
10649,MAISD,5,8/28/1997 12:00:00 AM,9/25/1997 12:00:00 AM,8/29/1997 12:00:00 AM,3,"$6,200.00",Maison Dewey,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium
10650,FAMIA,5,8/29/1997 12:00:00 AM,9/26/1997 12:00:00 AM,9/3/1997 12:00:00 AM,3,"$176,810.00",Familia Arquibaldo,"Rua Orós, 92",Sao Paulo,SP,05442-030,Brazil
10651,WANDK,8,9/1/1997 12:00:00 AM,9/29/1997 12:00:00 AM,9/11/1997 12:00:00 AM,2,"$20,600.00",Die Wandernde Kuh,Adenauerallee 900,Stuttgart,,70563,Germany
10652,GOURL,4,9/1/1997 12:00:00 AM,9/29/1997 12:00:00 AM,9/8/1997 12:00:00 AM,2,"$7,140.00",Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,SP,04876-786,Brazil
10653,FRANK,1,9/2/1997 12:00:00 AM,9/30/1997 12:00:00 AM,9/19/1997 12:00:00 AM,1,"$93,250.00",Frankenversand,Berliner Platz 43,München,,80805,Germany
10654,BERGS,5,9/2/1997 12:00:00 AM,9/30/1997 12:00:00 AM,9/11/1997 12:00:00 AM,1,"$55,260.00",Berglunds snabbköp,Berguvsvägen  8,Luleå,,S-958 22,Sweden
10655,REGGC,1,9/3/1997 12:00:00 AM,10/1/1997 12:00:00 AM,9/11/1997 12:00:00 AM,2,"$4,410.00",Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,,42100,Italy
10656,GREAL,6,9/4/1997 12:00:00 AM,10/2/1997 12:00:00 AM,9/10/1997 12:00:00 AM,1,"$57,150.00",Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA
10657,SAVEA,2,9/4/1997 12:00:00 AM,10/2/1997 12:00:00 AM,9/15/1997 12:00:00 AM,2,"$352,690.00",Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10658,QUICK,4,9/5/1997 12:00:00 AM,10/3/1997 12:00:00 AM,9/8/1997 12:00:00 AM,1,"$364,150.00",QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany
10659,QUEEN,7,9/5/1997 12:00:00 AM,10/3/1997 12:00:00 AM,9/10/1997 12:00:00 AM,2,"$105,810.00",Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil
10660,HUNGC,8,9/8/1997 12:00:00 AM,10/6/1997 12:00:00 AM,10/15/1997 12:00:00 AM,1,"$111,290.00",Hungry Coyote Import Store,City Center Plaza 516 Main St.,Elgin,OR,97827,USA
10661,HUNGO,7,9/9/1997 12:00:00 AM,10/7/1997 12:00:00 AM,9/15/1997 12:00:00 AM,3,"$17,550.00",Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland
10662,LONEP,3,9/9/1997 12:00:00 AM,10/7/1997 12:00:00 AM,9/18/1997 12:00:00 AM,2,"$1,280.00",Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,OR,97219,USA
10663,BONAP,2,9/10/1997 12:00:00 AM,9/24/1997 12:00:00 AM,10/3/1997 12:00:00 AM,2,"$113,150.00","Bon app'","12, rue des Bouchers",Marseille,,13008,France
10664,FURIB,1,9/10/1997 12:00:00 AM,10/8/1997 12:00:00 AM,9/19/1997 12:00:00 AM,3,"$1,270.00",Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,,1675,Portugal
10665,LONEP,1,9/11/1997 12:00:00 AM,10/9/1997 12:00:00 AM,9/17/1997 12:00:00 AM,2,"$26,310.00",Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,OR,97219,USA
10666,RICSU,7,9/12/1997 12:00:00 AM,10/10/1997 12:00:00 AM,9/22/1997 12:00:00 AM,2,"$232,420.00",Richter Supermarkt,Starenweg 5,Genève,,1204,Switzerland
10667,ERNSH,7,9/12/1997 12:00:00 AM,10/10/1997 12:00:00 AM,9/19/1997 12:00:00 AM,1,"$78,090.00",Ernst Handel,Kirchgasse 6,Graz,,8010,Austria
10668,WANDK,1,9/15/1997 12:00:00 AM,10/13/1997 12:00:00 AM,9/23/1997 12:00:00 AM,2,"$47,220.00",Die Wandernde Kuh,Adenauerallee 900,Stuttgart,,70563,Germany
10669,SIMOB,2,9/15/1997 12:00:00 AM,10/13/1997 12:00:00 AM,9/22/1997 12:00:00 AM,1,"$24,390.00",Simons bistro,Vinbæltet 34,Kobenhavn,,1734,Denmark
10670,FRANK,4,9/16/1997 12:00:00 AM,10/14/1997 12:00:00 AM,9/18/1997 12:00:00 AM,1,"$203,480.00",Frankenversand,Berliner Platz 43,München,,80805,Germany
10671,FRANR,1,9/17/1997 12:00:00 AM,10/15/1997 12:00:00 AM,9/24/1997 12:00:00 AM,1,"$30,340.00",France restauration,"54, rue Royale",Nantes,,44000,France
10672,BERGS,9,9/17/1997 12:00:00 AM,10/1/1997 12:00:00 AM,9/26/1997 12:00:00 AM,2,"$95,750.00",Berglunds snabbköp,Berguvsvägen  8,Luleå,,S-958 22,Sweden
10673,WILMK,2,9/18/1997 12:00:00 AM,10/16/1997 12:00:00 AM,9/19/1997 12:00:00 AM,1,"$22,760.00",Wilman Kala,Keskuskatu 45,Helsinki,,21240,Finland
10674,ISLAT,4,9/18/1997 12:00:00 AM,10/16/1997 12:00:00 AM,9/30/1997 12:00:00 AM,2,"$0,900.00",Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK
10675,FRANK,5,9/19/1997 12:00:00 AM,10/17/1997 12:00:00 AM,9/23/1997 12:00:00 AM,2,"$31,850.00",Frankenversand,Berliner Platz 43,München,,80805,Germany
10676,TORTU,2,9/22/1997 12:00:00 AM,10/20/1997 12:00:00 AM,9/29/1997 12:00:00 AM,2,"$2,010.00",Tortuga Restaurante,Avda. Azteca 123,México D.F.,,05033,Mexico
10677,ANTON,1,9/22/1997 12:00:00 AM,10/20/1997 12:00:00 AM,9/26/1997 12:00:00 AM,3,"$4,030.00",Antonio Moreno Taquería,Mataderos  2312,México D.F.,,05023,Mexico
10678,SAVEA,7,9/23/1997 12:00:00 AM,10/21/1997 12:00:00 AM,10/16/1997 12:00:00 AM,3,"$388,980.00",Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10679,BLONP,8,9/23/1997 12:00:00 AM,10/21/1997 12:00:00 AM,9/30/1997 12:00:00 AM,3,"$27,940.00",Blondel père et fils,"24, place Kléber",Strasbourg,,67000,France
10680,OLDWO,1,9/24/1997 12:00:00 AM,10/22/1997 12:00:00 AM,9/26/1997 12:00:00 AM,1,"$26,610.00",Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA
10681,GREAL,3,9/25/1997 12:00:00 AM,10/23/1997 12:00:00 AM,9/30/1997 12:00:00 AM,3,"$76,130.00",Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA
10682,ANTON,3,9/25/1997 12:00:00 AM,10/23/1997 12:00:00 AM,10/1/1997 12:00:00 AM,2,"$36,130.00",Antonio Moreno Taquería,Mataderos  2312,México D.F.,,05023,Mexico
10683,DUMON,2,9/26/1997 12:00:00 AM,10/24/1997 12:00:00 AM,10/1/1997 12:00:00 AM,1,"$4,400.00",Du monde entier,"67, rue des Cinquante Otages",Nantes,,44000,France
10684,OTTIK,3,9/26/1997 12:00:00 AM,10/24/1997 12:00:00 AM,9/30/1997 12:00:00 AM,1,"$145,630.00",Ottilies Käseladen,Mehrheimerstr. 369,Köln,,50739,Germany
10685,GOURL,4,9/29/1997 12:00:00 AM,10/13/1997 12:00:00 AM,10/3/1997 12:00:00 AM,2,"$33,750.00",Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,SP,04876-786,Brazil
10686,PICCO,2,9/30/1997 12:00:00 AM,10/28/1997 12:00:00 AM,10/8/1997 12:00:00 AM,1,"$96,500.00",Piccolo und mehr,Geislweg 14,Salzburg,,5020,Austria
10687,HUNGO,9,9/30/1997 12:00:00 AM,10/28/1997 12:00:00 AM,10/30/1997 12:00:00 AM,2,"$296,430.00",Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland
10688,VAFFE,4,10/1/1997 12:00:00 AM,10/15/1997 12:00:00 AM,10/7/1997 12:00:00 AM,2,"$299,090.00",Vaffeljernet,Smagsloget 45,Århus,,8200,Denmark
10689,BERGS,1,10/1/1997 12:00:00 AM,10/29/1997 12:00:00 AM,10/7/1997 12:00:00 AM,2,"$13,420.00",Berglunds snabbköp,Berguvsvägen  8,Luleå,,S-958 22,Sweden
10690,HANAR,1,10/2/1997 12:00:00 AM,10/30/1997 12:00:00 AM,10/3/1997 12:00:00 AM,1,"$15,800.00",Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,RJ,05454-876,Brazil
10691,QUICK,2,10/3/1997 12:00:00 AM,11/14/1997 12:00:00 AM,10/22/1997 12:00:00 AM,2,"$810,050.00",QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany
10692,ALFKI,4,10/3/1997 12:00:00 AM,10/31/1997 12:00:00 AM,10/13/1997 12:00:00 AM,2,"$61,020.00","Alfred's Futterkiste",Obere Str. 57,Berlin,,12209,Germany
10693,WHITC,3,10/6/1997 12:00:00 AM,10/20/1997 12:00:00 AM,10/10/1997 12:00:00 AM,3,"$139,340.00",White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA
10694,QUICK,8,10/6/1997 12:00:00 AM,11/3/1997 12:00:00 AM,10/9/1997 12:00:00 AM,3,"$398,360.00",QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany
10695,WILMK,7,10/7/1997 12:00:00 AM,11/18/1997 12:00:00 AM,10/14/1997 12:00:00 AM,1,"$16,720.00",Wilman Kala,Keskuskatu 45,Helsinki,,21240,Finland
10696,WHITC,8,10/8/1997 12:00:00 AM,11/19/1997 12:00:00 AM,10/14/1997 12:00:00 AM,3,"$102,550.00",White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA
10697,LINOD,3,10/8/1997 12:00:00 AM,11/5/1997 12:00:00 AM,10/14/1997 12:00:00 AM,1,"$45,520.00",LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela
10698,ERNSH,4,10/9/1997 12:00:00 AM,11/6/1997 12:00:00 AM,10/17/1997 12:00:00 AM,1,"$272,470.00",Ernst Handel,Kirchgasse 6,Graz,,8010,Austria
10699,MORGK,3,10/9/1997 12:00:00 AM,11/6/1997 12:00:00 AM,10/13/1997 12:00:00 AM,3,"$0,580.00",Morgenstern Gesundkost,Heerstr. 22,Leipzig,,04179,Germany
10700,SAVEA,3,10/10/1997 12:00:00 AM,11/7/1997 12:00:00 AM,10/16/1997 12:00:00 AM,1,"$65,100.00",Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10701,HUNGO,6,10/13/1997 12:00:00 AM,10/27/1997 12:00:00 AM,10/15/1997 12:00:00 AM,3,"$220,310.00",Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland
10702,ALFKI,4,10/13/1997 12:00:00 AM,11/24/1997 12:00:00 AM,10/21/1997 12:00:00 AM,1,"$23,940.00","Alfred's Futterkiste",Obere Str. 57,Berlin,,12209,Germany
10703,FOLKO,6,10/14/1997 12:00:00 AM,11/11/1997 12:00:00 AM,10/20/1997 12:00:00 AM,2,"$152,300.00",Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden
10704,QUEEN,6,10/14/1997 12:00:00 AM,11/11/1997 12:00:00 AM,11/7/1997 12:00:00 AM,1,"$4,780.00",Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil
10705,HILAA,9,10/15/1997 12:00:00 AM,11/12/1997 12:00:00 AM,11/18/1997 12:00:00 AM,2,"$3,520.00",HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela
10706,OLDWO,8,10/16/1997 12:00:00 AM,11/13/1997 12:00:00 AM,10/21/1997 12:00:00 AM,3,"$135,630.00",Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA
10707,AROUT,4,10/16/1997 12:00:00 AM,10/30/1997 12:00:00 AM,10/23/1997 12:00:00 AM,3,"$21,740.00",Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK
10708,THEBI,6,10/17/1997 12:00:00 AM,11/28/1997 12:00:00 AM,11/5/1997 12:00:00 AM,2,"$2,960.00",The Big Cheese,89 Jefferson Way Suite 2,Portland,OR,97201,USA
10709,GOURL,1,10/17/1997 12:00:00 AM,11/14/1997 12:00:00 AM,11/20/1997 12:00:00 AM,3,"$210,800.00",Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,SP,04876-786,Brazil
10710,FRANS,1,10/20/1997 12:00:00 AM,11/17/1997 12:00:00 AM,10/23/1997 12:00:00 AM,1,"$4,980.00",Franchi S.p.A.,Via Monte Bianco 34,Torino,,10100,Italy
10711,SAVEA,5,10/21/1997 12:00:00 AM,12/2/1997 12:00:00 AM,10/29/1997 12:00:00 AM,2,"$52,410.00",Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10712,HUNGO,3,10/21/1997 12:00:00 AM,11/18/1997 12:00:00 AM,10/31/1997 12:00:00 AM,1,"$89,930.00",Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland
10713,SAVEA,1,10/22/1997 12:00:00 AM,11/19/1997 12:00:00 AM,10/24/1997 12:00:00 AM,1,"$167,050.00",Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10714,SAVEA,5,10/22/1997 12:00:00 AM,11/19/1997 12:00:00 AM,10/27/1997 12:00:00 AM,3,"$24,490.00",Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10715,BONAP,3,10/23/1997 12:00:00 AM,11/6/1997 12:00:00 AM,10/29/1997 12:00:00 AM,1,"$63,200.00","Bon app'","12, rue des Bouchers",Marseille,,13008,France
10716,RANCH,4,10/24/1997 12:00:00 AM,11/21/1997 12:00:00 AM,10/27/1997 12:00:00 AM,2,"$22,570.00",Rancho grande,Av. del Libertador 900,Buenos Aires,,1010,Argentina
10717,FRANK,1,10/24/1997 12:00:00 AM,11/21/1997 12:00:00 AM,10/29/1997 12:00:00 AM,2,"$59,250.00",Frankenversand,Berliner Platz 43,München,,80805,Germany
10718,KOENE,1,10/27/1997 12:00:00 AM,11/24/1997 12:00:00 AM,10/29/1997 12:00:00 AM,3,"$170,880.00",Königlich Essen,Maubelstr. 90,Brandenburg,,14776,Germany
10719,LETSS,8,10/27/1997 12:00:00 AM,11/24/1997 12:00:00 AM,11/5/1997 12:00:00 AM,2,"$51,440.00","Let's Stop N Shop",87 Polk St. Suite 5,San Francisco,CA,94117,USA
10720,QUEDE,8,10/28/1997 12:00:00 AM,11/11/1997 12:00:00 AM,11/5/1997 12:00:00 AM,2,"$9,530.00",Que Delícia,"Rua da Panificadora, 12",Rio de Janeiro,RJ,02389-673,Brazil
10721,QUICK,5,10/29/1997 12:00:00 AM,11/26/1997 12:00:00 AM,10/31/1997 12:00:00 AM,3,"$48,920.00",QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany
10722,SAVEA,8,10/29/1997 12:00:00 AM,12/10/1997 12:00:00 AM,11/4/1997 12:00:00 AM,1,"$74,580.00",Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10723,WHITC,3,10/30/1997 12:00:00 AM,11/27/1997 12:00:00 AM,11/25/1997 12:00:00 AM,1,"$21,720.00",White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA
10724,MEREP,8,10/30/1997 12:00:00 AM,12/11/1997 12:00:00 AM,11/5/1997 12:00:00 AM,2,"$57,750.00",Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada
10725,FAMIA,4,10/31/1997 12:00:00 AM,11/28/1997 12:00:00 AM,11/5/1997 12:00:00 AM,3,"$10,830.00",Familia Arquibaldo,"Rua Orós, 92",Sao Paulo,SP,05442-030,Brazil
10726,EASTC,4,11/3/1997 12:00:00 AM,11/17/1997 12:00:00 AM,12/5/1997 12:00:00 AM,1,"$16,560.00",Eastern Connection,35 King George,London,,WX3 6FW,UK
10727,REGGC,2,11/3/1997 12:00:00 AM,12/1/1997 12:00:00 AM,12/5/1997 12:00:00 AM,1,"$89,900.00",Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,,42100,Italy
10728,QUEEN,4,11/4/1997 12:00:00 AM,12/2/1997 12:00:00 AM,11/11/1997 12:00:00 AM,2,"$58,330.00",Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil
10729,LINOD,8,11/4/1997 12:00:00 AM,12/16/1997 12:00:00 AM,11/14/1997 12:00:00 AM,3,"$141,060.00",LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela
10730,BONAP,5,11/5/1997 12:00:00 AM,12/3/1997 12:00:00 AM,11/14/1997 12:00:00 AM,1,"$20,120.00","Bon app'","12, rue des Bouchers",Marseille,,13008,France
10731,CHOPS,7,11/6/1997 12:00:00 AM,12/4/1997 12:00:00 AM,11/14/1997 12:00:00 AM,1,"$96,650.00",Chop-suey Chinese,Hauptstr. 31,Bern,,3012,Switzerland
10732,BONAP,3,11/6/1997 12:00:00 AM,12/4/1997 12:00:00 AM,11/7/1997 12:00:00 AM,1,"$16,970.00","Bon app'","12, rue des Bouchers",Marseille,,13008,France
10733,BERGS,1,11/7/1997 12:00:00 AM,12/5/1997 12:00:00 AM,11/10/1997 12:00:00 AM,3,"$110,110.00",Berglunds snabbköp,Berguvsvägen  8,Luleå,,S-958 22,Sweden
10734,GOURL,2,11/7/1997 12:00:00 AM,12/5/1997 12:00:00 AM,11/12/1997 12:00:00 AM,3,"$1,630.00",Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,SP,04876-786,Brazil
10735,LETSS,6,11/10/1997 12:00:00 AM,12/8/1997 12:00:00 AM,11/21/1997 12:00:00 AM,2,"$45,970.00","Let's Stop N Shop",87 Polk St. Suite 5,San Francisco,CA,94117,USA
10736,HUNGO,9,11/11/1997 12:00:00 AM,12/9/1997 12:00:00 AM,11/21/1997 12:00:00 AM,2,"$44,100.00",Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland
10737,VINET,2,11/11/1997 12:00:00 AM,12/9/1997 12:00:00 AM,11/18/1997 12:00:00 AM,2,"$7,790.00",Vins et alcools Chevalier,"59 rue de l'Abbaye",Reims,,51100,France
10738,SPECD,2,11/12/1997 12:00:00 AM,12/10/1997 12:00:00 AM,11/18/1997 12:00:00 AM,1,"$2,910.00",Spécialités du monde,"25, rue Lauriston",Paris,,75016,France
10739,VINET,3,11/12/1997 12:00:00 AM,12/10/1997 12:00:00 AM,11/17/1997 12:00:00 AM,3,"$11,080.00",Vins et alcools Chevalier,"59 rue de l'Abbaye",Reims,,51100,France
10740,WHITC,4,11/13/1997 12:00:00 AM,12/11/1997 12:00:00 AM,11/25/1997 12:00:00 AM,2,"$81,880.00",White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA
10741,AROUT,4,11/14/1997 12:00:00 AM,11/28/1997 12:00:00 AM,11/18/1997 12:00:00 AM,3,"$10,960.00",Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK
10742,BOTTM,3,11/14/1997 12:00:00 AM,12/12/1997 12:00:00 AM,11/18/1997 12:00:00 AM,3,"$243,730.00",Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada
10743,AROUT,1,11/17/1997 12:00:00 AM,12/15/1997 12:00:00 AM,11/21/1997 12:00:00 AM,2,"$23,720.00",Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK
10744,VAFFE,6,11/17/1997 12:00:00 AM,12/15/1997 12:00:00 AM,11/24/1997 12:00:00 AM,1,"$69,190.00",Vaffeljernet,Smagsloget 45,Århus,,8200,Denmark
10745,QUICK,9,11/18/1997 12:00:00 AM,12/16/1997 12:00:00 AM,11/27/1997 12:00:00 AM,1,"$3,520.00",QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany
10746,CHOPS,1,11/19/1997 12:00:00 AM,12/17/1997 12:00:00 AM,11/21/1997 12:00:00 AM,3,"$31,430.00",Chop-suey Chinese,Hauptstr. 31,Bern,,3012,Switzerland
10747,PICCO,6,11/19/1997 12:00:00 AM,12/17/1997 12:00:00 AM,11/26/1997 12:00:00 AM,1,"$117,330.00",Piccolo und mehr,Geislweg 14,Salzburg,,5020,Austria
10748,SAVEA,3,11/20/1997 12:00:00 AM,12/18/1997 12:00:00 AM,11/28/1997 12:00:00 AM,1,"$232,550.00",Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10749,ISLAT,4,11/20/1997 12:00:00 AM,12/18/1997 12:00:00 AM,12/19/1997 12:00:00 AM,2,"$61,530.00",Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK
10750,WARTH,9,11/21/1997 12:00:00 AM,12/19/1997 12:00:00 AM,11/24/1997 12:00:00 AM,1,"$79,300.00",Wartian Herkku,Torikatu 38,Oulu,,90110,Finland
10751,RICSU,3,11/24/1997 12:00:00 AM,12/22/1997 12:00:00 AM,12/3/1997 12:00:00 AM,3,"$130,790.00",Richter Supermarkt,Starenweg 5,Genève,,1204,Switzerland
10752,NORTS,2,11/24/1997 12:00:00 AM,12/22/1997 12:00:00 AM,11/28/1997 12:00:00 AM,3,"$1,390.00",North/South,South House 300 Queensbridge,London,,SW7 1RZ,UK
10753,FRANS,3,11/25/1997 12:00:00 AM,12/23/1997 12:00:00 AM,11/27/1997 12:00:00 AM,1,"$7,700.00",Franchi S.p.A.,Via Monte Bianco 34,Torino,,10100,Italy
10754,MAGAA,6,11/25/1997 12:00:00 AM,12/23/1997 12:00:00 AM,11/27/1997 12:00:00 AM,3,"$2,380.00",Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,,24100,Italy
10755,BONAP,4,11/26/1997 12:00:00 AM,12/24/1997 12:00:00 AM,11/28/1997 12:00:00 AM,2,"$16,710.00","Bon app'","12, rue des Bouchers",Marseille,,13008,France
10756,SPLIR,8,11/27/1997 12:00:00 AM,12/25/1997 12:00:00 AM,12/2/1997 12:00:00 AM,2,"$73,210.00",Split Rail Beer & Ale,P.O. Box 555,Lander,WY,82520,USA
10757,SAVEA,6,11/27/1997 12:00:00 AM,12/25/1997 12:00:00 AM,12/15/1997 12:00:00 AM,1,"$8,190.00",Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10758,RICSU,3,11/28/1997 12:00:00 AM,12/26/1997 12:00:00 AM,12/4/1997 12:00:00 AM,3,"$138,170.00",Richter Supermarkt,Starenweg 5,Genève,,1204,Switzerland
10759,ANATR,3,11/28/1997 12:00:00 AM,12/26/1997 12:00:00 AM,12/12/1997 12:00:00 AM,3,"$11,990.00",Ana Trujillo Emparedados y helados,Avda. de la Constitución 2222,México D.F.,,05021,Mexico
10760,MAISD,4,12/1/1997 12:00:00 AM,12/29/1997 12:00:00 AM,12/10/1997 12:00:00 AM,1,"$155,640.00",Maison Dewey,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium
10761,RATTC,5,12/2/1997 12:00:00 AM,12/30/1997 12:00:00 AM,12/8/1997 12:00:00 AM,2,"$18,660.00",Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA
10762,FOLKO,3,12/2/1997 12:00:00 AM,12/30/1997 12:00:00 AM,12/9/1997 12:00:00 AM,1,"$328,740.00",Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden
10763,FOLIG,3,12/3/1997 12:00:00 AM,12/31/1997 12:00:00 AM,12/8/1997 12:00:00 AM,3,"$37,350.00",Folies gourmandes,"184, chaussée de Tournai",Lille,,59000,France
10764,ERNSH,6,12/3/1997 12:00:00 AM,12/31/1997 12:00:00 AM,12/8/1997 12:00:00 AM,3,"$145,450.00",Ernst Handel,Kirchgasse 6,Graz,,8010,Austria
10765,QUICK,3,12/4/1997 12:00:00 AM,1/1/1998 12:00:00 AM,12/9/1997 12:00:00 AM,3,"$42,740.00",QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany
10766,OTTIK,4,12/5/1997 12:00:00 AM,1/2/1998 12:00:00 AM,12/9/1997 12:00:00 AM,1,"$157,550.00",Ottilies Käseladen,Mehrheimerstr. 369,Köln,,50739,Germany
